1	0	0.14351
0	0	0.19488
0	0	0.21389
0	0	0.18403
0	0	0.10604
0	1	0.30391
0	1	0.29540
0	0	0.19627
0	0	0.22171
0	1	0.28189
0	0	0.06141
0	0	0.13586
0	0	0.16460
0	0	0.15997
0	0	0.19607
0	0	0.10189
0	0	0.10648
0	0	0.00699
0	0	0.17215
0	0	0.24578
0	0	0.07169
0	0	0.00824
0	0	0.02883
0	0	0.00954
0	0	0.12118
0	0	0.11711
0	0	0.22517
0	0	0.24272
0	0	0.24275
0	1	0.45721
0	1	0.43557
0	0	0.22882
0	1	0.26746
0	1	0.32529
0	1	0.27051
0	1	0.32338
0	0	0.22376
0	0	0.18443
0	1	0.30840
0	0	0.10635
0	0	0.08237
0	0	0.00376
0	0	0.01133
0	0	0.05525
0	0	0.12907
0	0	0.17982
0	0	0.11840
0	0	0.16541
0	0	0.00388
0	0	0.09278
0	0	0.12063
0	0	0.07557
0	0	0.07504
0	0	0.08442
0	0	0.15041
0	0	0.08912
0	0	0.07936
0	0	0.13451
0	0	0.19253
0	0	0.10308
0	0	0.13730
0	0	0.02112
0	0	0.22695
0	0	0.11278
0	0	0.00337
0	0	0.00297
0	0	0.00386
0	0	0.00810
0	0	0.00369
0	0	0.04109
0	0	0.15940
0	0	0.12856
0	0	0.18570
0	0	0.23729
0	0	0.15944
0	0	0.11334
0	0	0.04551
0	0	0.15168
0	0	0.00257
0	0	0.00403
0	0	0.01647
0	0	0.00268
0	0	0.00271
0	0	0.12828
0	0	0.12371
0	0	0.06221
0	0	0.14129
0	0	0.26174
0	1	0.27946
0	0	0.17775
0	0	0.13145
0	0	0.00375
0	0	0.00150
0	0	0.00842
0	0	0.00525
0	0	0.11486
0	0	0.04779
0	1	0.34241
0	0	0.25646
0	0	0.24642
0	1	0.31588
0	0	0.00445
0	0	0.14572
0	0	0.00873
0	0	0.22400
0	0	0.03244
0	0	0.03624
0	0	0.25340
0	0	0.00761
0	1	0.27775
0	0	0.06248
0	0	0.08825
0	0	0.25356
0	0	0.07578
0	0	0.03561
0	0	0.01580
0	0	0.01745
0	0	0.03583
1	1	0.29331
1	1	0.41132
1	1	0.36352
1	1	0.48455
1	1	0.55518
1	1	0.46847
0	1	0.55278
1	1	0.33408
1	1	0.49933
1	1	0.34388
0	1	0.51424
0	1	0.35770
0	0	0.21991
0	0	0.22598
0	1	0.40237
1	0	0.23624
0	0	0.00450
0	0	0.09978
0	0	0.16573
0	1	0.27096
0	0	0.21157
0	0	0.12513
0	0	0.17936
0	0	0.16721
0	0	0.24757
0	0	0.16949
0	0	0.23795
0	1	0.26659
0	1	0.34825
0	0	0.17231
0	0	0.25323
0	0	0.09598
0	0	0.09916
0	0	0.10849
0	0	0.15175
0	0	0.13642
0	0	0.15770
0	0	0.10528
0	0	0.00932
0	0	0.07376
0	0	0.00659
0	0	0.00628
0	0	0.00278
0	0	0.00315
0	0	0.00816
0	0	0.07935
0	0	0.11480
0	0	0.16838
0	0	0.06985
0	0	0.12928
0	0	0.00276
0	0	0.07901
0	0	0.00376
0	0	0.03816
0	0	0.12697
0	0	0.16532
0	0	0.15358
0	0	0.21985
0	0	0.26219
0	0	0.20921
0	0	0.22583
0	0	0.21554
0	0	0.23075
0	1	0.28434
0	0	0.21987
0	0	0.01098
0	0	0.12623
0	1	0.36945
0	1	0.28686
0	1	0.34758
0	0	0.10807
0	0	0.07975
0	0	0.00365
0	0	0.22940
0	0	0.08450
