1	0.33583876490592957
1	0.4531506896018982
1	0.2932075560092926
1	0.3298235237598419
0	0.1521129459142685
0	0.24748246371746063
0	0.14796778559684753
0	0.11901135742664337
0	0.20739774405956268
0	0.20168910920619965
0	0.19096730649471283
0	0.42147591710090637
0	0.5485112071037292
0	0.4480132758617401
0	0.4855959713459015
0	0.6163094639778137
0	0.3522818982601166
0	0.3271360993385315
0	0.46597060561180115
1	0.5166576504707336
0	0.34112486243247986
1	0.2899416387081146
1	0.380079060792923
1	0.6654743552207947
1	0.39013952016830444
1	0.40015292167663574
1	0.3196096420288086
1	0.41261446475982666
1	0.4003000557422638
0	0.26915183663368225
0	0.30418282747268677
0	0.15724503993988037
1	0.4062286913394928
1	0.1803215742111206
1	0.5581361055374146
1	0.20257745683193207
1	0.2679031491279602
0	0.25467556715011597
0	0.22411943972110748
0	0.4296847879886627
0	0.3031192719936371
0	0.4263342022895813
0	0.45060962438583374
0	0.3811511993408203
0	0.3648419976234436
0	0.4532385468482971
0	0.4688693881034851
0	0.3513109087944031
0	0.14845867455005646
0	0.2988882064819336
0	0.39257827401161194
0	0.25852033495903015
0	0.18588945269584656
0	0.2478800266981125
0	0.371340811252594
0	0.25394657254219055
0	0.29322582483291626
0	0.39851775765419006
1	0.4152943193912506
1	0.5543209910392761
1	0.31769633293151855
0	0.14083395898342133
0	0.3573107123374939
0	0.18389767408370972
0	0.17367443442344666
0	0.2516230046749115
0	0.13599838316440582
0	0.3009491264820099
0	0.46990886330604553
0	0.5130219459533691
0	0.38105031847953796
0	0.4567260444164276
0	0.5141814947128296
0	0.38767069578170776
0	0.2348771095275879
0	0.22354784607887268
0	0.5734441876411438
0	0.31304365396499634
0	0.4158092737197876
0	0.4688364863395691
0	0.1674748808145523
0	0.2905130982398987
0	0.45858752727508545
0	0.17913605272769928
0	0.2086436003446579
0	0.14742298424243927
0	0.1663588434457779
0	0.22136002779006958
0	0.1951899379491806
0	0.16361142694950104
0	0.16822825372219086
0	0.3631288409233093
0	0.4048212170600891
0	0.45248937606811523
0	0.3615652024745941
0	0.6179214119911194
0	0.42332756519317627
0	0.5511535406112671
0	0.5875548124313354
0	0.4092499017715454
0	0.26922401785850525
0	0.18508979678153992
0	0.31077927350997925
0	0.257506400346756
0	0.2669764459133148
0	0.2307208627462387
0	0.25941208004951477
0	0.2860182821750641
0	0.2581777274608612
0	0.26775670051574707
0	0.27676331996917725
0	0.2603681683540344
0	0.2237301915884018
0	0.11838006228208542
0	0.2472565621137619
0	0.12536202371120453
0	0.12771718204021454
0	0.16773027181625366
0	0.1758611798286438
0	0.10971847176551819
0	0.34853512048721313
0	0.42074868083000183
0	0.3872036635875702
0	0.508770227432251
0	0.3124067783355713
0	0.44158679246902466
0	0.44761034846305847
0	0.14241869747638702
0	0.1295144408941269
0	0.16917137801647186
0	0.19733843207359314
0	0.16504020988941193
0	0.28217005729675293
0	0.5689237117767334
0	0.4123227894306183
0	0.5802206993103027
0	0.35572171211242676
0	0.256450355052948
0	0.5176992416381836
0	0.35259905457496643
